Program,Year,Period,WeekEnding,GeoLevel,State,StateANSI,AgDistrict,AgDistrictCode,County,CountyANSI,ZipCode,Region,watershed_code,Watershed,Commodity,DataItem,Domain,DomainCategory,Value,CV___
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5241.18346889477,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,4866.92080831453,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,23,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,11,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,15,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,291016,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5469.61269593436,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,7330.19292740297,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5479.79497371439,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,4889.76355592806,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHEAST,20,BOONE,7,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,41,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHEAST,20,COOK,31,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5811.05776502753,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHEAST,20,DE KALB,37,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,43,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHEAST,20,DU PAGE,43,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5406.87272519111,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,129,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHEAST,20,KANE,89,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5150.28455535925,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHEAST,20,KENDALL,93,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,78,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,62,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHEAST,20,LAKE,97,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,34,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,430,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHEAST,20,WILL,197,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,85,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHWEST,10,BUREAU,11,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,116,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHWEST,10,CARROLL,15,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,26,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHWEST,10,HENRY,73,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5078.72818986113,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,14,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHWEST,10,LEE,103,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,15,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHWEST,10,MERCER,131,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,49,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHWEST,10,OGLE,141,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,34,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,24,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,48,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,122,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,99,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,11004.2120977162,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5908.68887818263,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHEAST,90,HARDIN,69,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,6485.5920735768,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,7690.21271064306,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHEAST,90,POPE,151,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,16,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHEAST,90,WABASH,185,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,6629.99107175017,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,282320,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,451,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,10,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,80,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHWEST,80,PERRY,145,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,12,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,102,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5892.27870202411,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHWEST,80,UNION,181,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5355.00910803125,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,13,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST,30,ADAMS,1,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,4,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST,30,FULTON,57,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,4757.35911281238,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST,30,KNOX,95,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,16,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST,30,MCDONOUGH,109,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5816.75809018934,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST,30,SCHUYLER,169,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5939.36649729804,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST,30,WARREN,187,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,48,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,36,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,35,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,97,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,6,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,9415.99590220962,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,19,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,6,18.4
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5400.48323486949,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,7166.73081791846,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,30,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,CENTRAL,50,BOONE,11,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,12624.3650678126,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,23,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,21,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,31,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,7885.42033422643,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,57,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,36,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,59,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,1212,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,22,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,7235.21952411797,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,24,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,39,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,110,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,95,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,8175.5671822205,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,65,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,44,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,75,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,594467,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,211064,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,3814,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,8736.20131727369,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,55,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,69,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,49,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,10,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,5,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,7728.55474287466,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,22,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,6001.75593716571,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTH CENTRAL,20,WABASH,169,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,17037.142426117,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHEAST,30,ADAMS,1,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,147012,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHEAST,30,ALLEN,3,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,122,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHEAST,30,DE KALB,33,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,16,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,61,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHEAST,30,LAGRANGE,87,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,8396,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,62,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHEAST,30,STEUBEN,151,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,424,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHEAST,30,WELLS,179,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,10988.3935848612,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,7795.9125693605,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,3,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,58,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,21,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,39,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,9,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,32,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,18,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,16172.1086653185,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,66,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,9626.79156179948,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,7401.00698058975,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,12169.819974974,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,12,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,445130,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,137000,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,973670,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTHEAST,90,CLARK,19,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,183,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTHEAST,90,DEARBORN,29,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,6429.42070951808,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,7206.14125884824,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,7,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTHEAST,90,RIPLEY,137,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,67,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,8,NaN
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,1822545,11.7
CENSUS,2022,END OF DEC,NaN,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,NaN,NaN,0,NaN,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,2013905,11.7
